epoch,step,test_accuracy,test_loss,train_accuracy_epoch,train_accuracy_step,train_loss,valid_accuracy,valid_loss
5,1604,,,,1.0,,,
5,1609,,,,1.0,,,
5,1614,,,,1.0,,,
5,1619,,,,1.0,,,
5,1624,,,,1.0,,,
5,1629,,,,1.0,,,
5,1634,,,,1.0,,,
5,1639,,,,1.0,,,
5,1644,,,,1.0,,,
5,1649,,,,1.0,,,
5,1654,,,,1.0,,,
5,1659,,,,1.0,,,
5,1664,,,,1.0,,,
5,1669,,,,1.0,,,
5,1674,,,,1.0,,,
5,1679,,,,1.0,,,
5,1684,,,,1.0,,,
5,1689,,,,1.0,,,
5,1694,,,,1.0,,,
5,1699,,,,1.0,,,
5,1704,,,,1.0,,,
5,1709,,,,1.0,,,
5,1714,,,,1.0,,,
5,1719,,,,1.0,,,
5,1724,,,,1.0,,,
5,1729,,,,1.0,,,
5,1734,,,,1.0,,,
5,1739,,,,1.0,,,
5,1744,,,,1.0,,,
5,1749,,,,1.0,,,
5,1754,,,,1.0,,,
5,1759,,,,1.0,,,
5,1764,,,,1.0,,,
5,1769,,,,1.0,,,
5,1774,,,,1.0,,,
5,1779,,,,1.0,,,
5,1784,,,,1.0,,,
5,1789,,,,1.0,,,
5,1794,,,,1.0,,,
5,1799,,,,1.0,,,
5,1804,,,,1.0,,,
5,1809,,,,1.0,,,
5,1814,,,,1.0,,,
5,1819,,,,1.0,,,
5,1824,,,,1.0,,,
5,1829,,,,1.0,,,
5,1834,,,,1.0,,,
5,1839,,,,1.0,,,
5,1844,,,,1.0,,,
5,1849,,,,1.0,,,
5,1854,,,,1.0,,,
5,1859,,,,1.0,,,
5,1864,,,,1.0,,,
5,1869,,,,1.0,,,
5,1874,,,,1.0,,,
5,1877,,,,,,1.0,0.011326953768730164
5,1877,,,0.9998999834060669,,0.017775172367691994,,
6,1879,,,,1.0,,,
6,1884,,,,1.0,,,
6,1889,,,,1.0,,,
6,1894,,,,1.0,,,
6,1899,,,,1.0,,,
6,1904,,,,1.0,,,
6,1909,,,,1.0,,,
6,1914,,,,1.0,,,
6,1919,,,,1.0,,,
6,1924,,,,1.0,,,
6,1929,,,,1.0,,,
6,1934,,,,0.96875,,,
6,1939,,,,1.0,,,
6,1944,,,,1.0,,,
6,1949,,,,1.0,,,
6,1954,,,,1.0,,,
6,1959,,,,1.0,,,
6,1964,,,,1.0,,,
6,1969,,,,1.0,,,
6,1974,,,,1.0,,,
6,1979,,,,1.0,,,
6,1984,,,,1.0,,,
6,1989,,,,1.0,,,
6,1994,,,,1.0,,,
6,1999,,,,1.0,,,
6,2004,,,,1.0,,,
6,2009,,,,1.0,,,
6,2014,,,,1.0,,,
6,2019,,,,1.0,,,
6,2024,,,,1.0,,,
6,2029,,,,1.0,,,
6,2034,,,,1.0,,,
6,2039,,,,1.0,,,
6,2044,,,,1.0,,,
6,2049,,,,1.0,,,
6,2054,,,,1.0,,,
6,2059,,,,1.0,,,
6,2064,,,,1.0,,,
6,2069,,,,1.0,,,
6,2074,,,,1.0,,,
6,2079,,,,1.0,,,
6,2084,,,,1.0,,,
6,2089,,,,1.0,,,
6,2094,,,,1.0,,,
6,2099,,,,1.0,,,
6,2104,,,,1.0,,,
6,2109,,,,1.0,,,
6,2114,,,,1.0,,,
6,2119,,,,1.0,,,
6,2124,,,,1.0,,,
6,2129,,,,1.0,,,
6,2134,,,,1.0,,,
6,2139,,,,1.0,,,
6,2144,,,,1.0,,,
6,2149,,,,1.0,,,
6,2154,,,,1.0,,,
6,2159,,,,1.0,,,
6,2164,,,,1.0,,,
6,2169,,,,1.0,,,
6,2174,,,,1.0,,,
6,2179,,,,1.0,,,
6,2184,,,,1.0,,,
6,2189,,,,1.0,,,
6,2190,,,,,,1.0,0.006531266029924154
6,2190,,,0.9994999766349792,,0.011033525690436363,,
7,2194,,,,1.0,,,
7,2199,,,,1.0,,,
7,2204,,,,1.0,,,
7,2209,,,,1.0,,,
7,2214,,,,1.0,,,
7,2219,,,,1.0,,,
7,2224,,,,1.0,,,
7,2229,,,,1.0,,,
7,2234,,,,1.0,,,
7,2239,,,,1.0,,,
7,2244,,,,1.0,,,
7,2249,,,,1.0,,,
7,2254,,,,1.0,,,
7,2259,,,,1.0,,,
7,2264,,,,1.0,,,
7,2269,,,,1.0,,,
7,2274,,,,1.0,,,
7,2279,,,,1.0,,,
7,2284,,,,1.0,,,
7,2289,,,,1.0,,,
7,2294,,,,1.0,,,
7,2299,,,,1.0,,,
7,2304,,,,1.0,,,
7,2309,,,,1.0,,,
7,2314,,,,1.0,,,
7,2319,,,,1.0,,,
7,2324,,,,1.0,,,
7,2329,,,,1.0,,,
7,2334,,,,1.0,,,
7,2339,,,,1.0,,,
7,2344,,,,1.0,,,
7,2349,,,,1.0,,,
7,2354,,,,1.0,,,
7,2359,,,,1.0,,,
7,2364,,,,1.0,,,
7,2369,,,,1.0,,,
7,2374,,,,1.0,,,
7,2379,,,,1.0,,,
7,2384,,,,1.0,,,
7,2389,,,,1.0,,,
7,2394,,,,1.0,,,
7,2399,,,,1.0,,,
7,2404,,,,1.0,,,
7,2409,,,,1.0,,,
7,2414,,,,1.0,,,
7,2419,,,,1.0,,,
7,2424,,,,1.0,,,
7,2429,,,,1.0,,,
7,2434,,,,1.0,,,
7,2439,,,,1.0,,,
7,2444,,,,1.0,,,
7,2449,,,,1.0,,,
7,2454,,,,1.0,,,
7,2459,,,,1.0,,,
7,2464,,,,1.0,,,
7,2469,,,,1.0,,,
7,2474,,,,1.0,,,
7,2479,,,,1.0,,,
7,2484,,,,1.0,,,
7,2489,,,,1.0,,,
7,2494,,,,1.0,,,
7,2499,,,,1.0,,,
7,2503,,,,,,1.0,0.005833590403199196
7,2503,,,1.0,,0.005509288981556892,,
8,2504,,,,1.0,,,
8,2509,,,,1.0,,,
8,2514,,,,1.0,,,
8,2519,,,,1.0,,,
8,2524,,,,1.0,,,
8,2529,,,,1.0,,,
8,2534,,,,1.0,,,
8,2539,,,,1.0,,,
8,2544,,,,1.0,,,
8,2549,,,,1.0,,,
8,2554,,,,1.0,,,
8,2559,,,,1.0,,,
8,2564,,,,1.0,,,
8,2569,,,,1.0,,,
8,2574,,,,1.0,,,
8,2579,,,,1.0,,,
8,2584,,,,1.0,,,
8,2589,,,,1.0,,,
8,2594,,,,1.0,,,
8,2599,,,,1.0,,,
8,2604,,,,1.0,,,
8,2609,,,,0.9375,,,
8,2614,,,,1.0,,,
8,2619,,,,1.0,,,
8,2624,,,,1.0,,,
8,2629,,,,1.0,,,
8,2634,,,,1.0,,,
8,2639,,,,1.0,,,
8,2644,,,,1.0,,,
8,2649,,,,1.0,,,
8,2654,,,,1.0,,,
8,2659,,,,1.0,,,
8,2664,,,,1.0,,,
8,2669,,,,1.0,,,
8,2674,,,,1.0,,,
8,2679,,,,1.0,,,
8,2684,,,,1.0,,,
8,2689,,,,1.0,,,
8,2694,,,,1.0,,,
8,2699,,,,1.0,,,
8,2704,,,,1.0,,,
8,2709,,,,1.0,,,
8,2714,,,,1.0,,,
8,2719,,,,1.0,,,
8,2724,,,,1.0,,,
8,2729,,,,1.0,,,
8,2734,,,,1.0,,,
8,2739,,,,1.0,,,
8,2744,,,,1.0,,,
8,2749,,,,1.0,,,
8,2754,,,,1.0,,,
8,2759,,,,1.0,,,
8,2764,,,,1.0,,,
8,2769,,,,1.0,,,
8,2774,,,,1.0,,,
8,2779,,,,1.0,,,
8,2784,,,,1.0,,,
8,2789,,,,1.0,,,
8,2794,,,,1.0,,,
8,2799,,,,1.0,,,
8,2804,,,,1.0,,,
8,2809,,,,1.0,,,
8,2814,,,,1.0,,,
8,2816,,,,,,1.0,0.00259581720456481
8,2816,,,0.9991999268531799,,0.00659691309556365,,
9,2819,,,,1.0,,,
9,2824,,,,1.0,,,
9,2829,,,,1.0,,,
9,2834,,,,1.0,,,
9,2839,,,,1.0,,,
9,2844,,,,1.0,,,
9,2849,,,,1.0,,,
9,2854,,,,1.0,,,
9,2859,,,,1.0,,,
9,2864,,,,1.0,,,
9,2869,,,,1.0,,,
9,2874,,,,1.0,,,
9,2879,,,,1.0,,,
9,2884,,,,1.0,,,
9,2889,,,,1.0,,,
9,2894,,,,1.0,,,
9,2899,,,,1.0,,,
9,2904,,,,1.0,,,
9,2909,,,,1.0,,,
9,2914,,,,1.0,,,
9,2919,,,,1.0,,,
9,2924,,,,1.0,,,
9,2929,,,,1.0,,,
9,2934,,,,1.0,,,
9,2939,,,,1.0,,,
9,2944,,,,1.0,,,
9,2949,,,,1.0,,,
9,2954,,,,1.0,,,
9,2959,,,,1.0,,,
9,2964,,,,1.0,,,
9,2969,,,,1.0,,,
9,2974,,,,1.0,,,
9,2979,,,,1.0,,,
9,2984,,,,1.0,,,
9,2989,,,,1.0,,,
9,2994,,,,1.0,,,
9,2999,,,,1.0,,,
9,3004,,,,1.0,,,
9,3009,,,,1.0,,,
9,3014,,,,1.0,,,
9,3019,,,,1.0,,,
9,3024,,,,1.0,,,
9,3029,,,,1.0,,,
9,3034,,,,1.0,,,
9,3039,,,,1.0,,,
9,3044,,,,1.0,,,
9,3049,,,,1.0,,,
9,3054,,,,1.0,,,
9,3059,,,,1.0,,,
9,3064,,,,1.0,,,
9,3069,,,,1.0,,,
9,3074,,,,1.0,,,
9,3079,,,,1.0,,,
9,3084,,,,1.0,,,
9,3089,,,,1.0,,,
9,3094,,,,1.0,,,
9,3099,,,,1.0,,,
9,3104,,,,1.0,,,
9,3109,,,,1.0,,,
9,3114,,,,1.0,,,
9,3119,,,,1.0,,,
9,3124,,,,1.0,,,
9,3129,,,,1.0,,,
9,3129,,,,,,1.0,0.0015987943625077605
9,3129,,,1.0,,0.0021516401320695877,,
10,3134,,,,1.0,,,
10,3139,,,,1.0,,,
10,3144,,,,1.0,,,
10,3149,,,,1.0,,,
10,3154,,,,1.0,,,
10,3159,,,,1.0,,,
10,3164,,,,1.0,,,
10,3169,,,,1.0,,,
10,3174,,,,1.0,,,
10,3179,,,,1.0,,,
10,3184,,,,1.0,,,
10,3189,,,,1.0,,,
10,3194,,,,1.0,,,
10,3199,,,,1.0,,,
10,3204,,,,1.0,,,
10,3209,,,,1.0,,,
10,3214,,,,1.0,,,
10,3219,,,,1.0,,,
10,3224,,,,1.0,,,
10,3229,,,,1.0,,,
10,3234,,,,1.0,,,
10,3239,,,,1.0,,,
10,3244,,,,1.0,,,
10,3249,,,,1.0,,,
10,3254,,,,0.96875,,,
10,3259,,,,1.0,,,
10,3264,,,,1.0,,,
10,3269,,,,1.0,,,
10,3274,,,,1.0,,,
10,3279,,,,1.0,,,
10,3284,,,,1.0,,,
10,3289,,,,1.0,,,
10,3294,,,,1.0,,,
10,3299,,,,1.0,,,
10,3304,,,,1.0,,,
10,3309,,,,1.0,,,
10,3314,,,,1.0,,,
10,3319,,,,1.0,,,
10,3324,,,,1.0,,,
10,3329,,,,1.0,,,
10,3334,,,,1.0,,,
10,3339,,,,1.0,,,
10,3344,,,,1.0,,,
10,3349,,,,1.0,,,
10,3354,,,,1.0,,,
10,3359,,,,1.0,,,
10,3364,,,,1.0,,,
10,3369,,,,1.0,,,
10,3374,,,,1.0,,,
10,3379,,,,1.0,,,
10,3384,,,,1.0,,,
10,3389,,,,1.0,,,
10,3394,,,,1.0,,,
10,3399,,,,1.0,,,
10,3404,,,,1.0,,,
10,3409,,,,1.0,,,
10,3414,,,,1.0,,,
10,3419,,,,1.0,,,
10,3424,,,,1.0,,,
10,3429,,,,1.0,,,
10,3434,,,,1.0,,,
10,3439,,,,1.0,,,
10,3442,,,,,,1.0,0.0012232365552335978
10,3442,,,0.9996999502182007,,0.002995107090100646,,
11,3444,,,,1.0,,,
11,3449,,,,1.0,,,
11,3454,,,,1.0,,,
11,3459,,,,1.0,,,
11,3464,,,,1.0,,,
11,3469,,,,1.0,,,
11,3474,,,,1.0,,,
11,3479,,,,1.0,,,
11,3484,,,,1.0,,,
11,3489,,,,1.0,,,
11,3494,,,,1.0,,,
11,3499,,,,1.0,,,
11,3504,,,,1.0,,,
11,3509,,,,1.0,,,
11,3514,,,,1.0,,,
11,3519,,,,1.0,,,
11,3524,,,,1.0,,,
11,3529,,,,1.0,,,
11,3534,,,,1.0,,,
11,3539,,,,1.0,,,
11,3544,,,,1.0,,,
11,3549,,,,1.0,,,
11,3554,,,,1.0,,,
11,3559,,,,1.0,,,
11,3564,,,,1.0,,,
11,3569,,,,1.0,,,
11,3574,,,,1.0,,,
11,3579,,,,1.0,,,
11,3584,,,,1.0,,,
11,3589,,,,1.0,,,
11,3594,,,,1.0,,,
11,3599,,,,1.0,,,
11,3604,,,,1.0,,,
11,3609,,,,1.0,,,
11,3614,,,,1.0,,,
11,3619,,,,1.0,,,
11,3624,,,,1.0,,,
11,3629,,,,1.0,,,
11,3634,,,,1.0,,,
11,3639,,,,1.0,,,
11,3644,,,,1.0,,,
11,3649,,,,1.0,,,
11,3654,,,,1.0,,,
11,3659,,,,1.0,,,
11,3664,,,,1.0,,,
11,3669,,,,1.0,,,
11,3674,,,,1.0,,,
11,3679,,,,1.0,,,
11,3684,,,,1.0,,,
11,3689,,,,1.0,,,
11,3694,,,,1.0,,,
11,3699,,,,1.0,,,
11,3704,,,,1.0,,,
11,3709,,,,1.0,,,
11,3714,,,,1.0,,,
11,3719,,,,1.0,,,
11,3724,,,,1.0,,,
11,3729,,,,1.0,,,
11,3734,,,,1.0,,,
11,3739,,,,1.0,,,
11,3744,,,,1.0,,,
11,3749,,,,1.0,,,
11,3754,,,,1.0,,,
11,3755,,,,,,1.0,0.001591078587807715
11,3755,,,1.0,,0.0009338704403489828,,
12,3759,,,,1.0,,,
12,3764,,,,1.0,,,
12,3769,,,,1.0,,,
12,3774,,,,1.0,,,
12,3779,,,,1.0,,,
12,3784,,,,1.0,,,
12,3789,,,,1.0,,,
12,3794,,,,1.0,,,
12,3799,,,,1.0,,,
12,3804,,,,1.0,,,
12,3809,,,,1.0,,,
12,3814,,,,1.0,,,
12,3819,,,,1.0,,,
12,3824,,,,1.0,,,
12,3829,,,,1.0,,,
12,3834,,,,1.0,,,
12,3839,,,,1.0,,,
12,3844,,,,1.0,,,
12,3849,,,,1.0,,,
12,3854,,,,1.0,,,
12,3859,,,,1.0,,,
12,3864,,,,1.0,,,
12,3869,,,,1.0,,,
12,3874,,,,1.0,,,
12,3879,,,,1.0,,,
12,3884,,,,1.0,,,
12,3889,,,,1.0,,,
12,3894,,,,1.0,,,
12,3899,,,,1.0,,,
12,3904,,,,1.0,,,
12,3909,,,,1.0,,,
12,3914,,,,1.0,,,
12,3919,,,,1.0,,,
12,3924,,,,1.0,,,
12,3929,,,,1.0,,,
12,3934,,,,1.0,,,
12,3939,,,,1.0,,,
12,3944,,,,1.0,,,
12,3949,,,,1.0,,,
12,3954,,,,1.0,,,
12,3959,,,,1.0,,,
12,3964,,,,1.0,,,
12,3969,,,,1.0,,,
12,3974,,,,1.0,,,
12,3979,,,,1.0,,,
12,3984,,,,1.0,,,
12,3989,,,,1.0,,,
12,3994,,,,1.0,,,
12,3999,,,,1.0,,,
12,4004,,,,1.0,,,
12,4009,,,,1.0,,,
12,4014,,,,1.0,,,
12,4019,,,,1.0,,,
12,4024,,,,1.0,,,
12,4029,,,,1.0,,,
12,4034,,,,1.0,,,
12,4039,,,,1.0,,,
12,4044,,,,1.0,,,
12,4049,,,,1.0,,,
12,4054,,,,1.0,,,
12,4059,,,,1.0,,,
12,4064,,,,1.0,,,
12,4068,,,,,,1.0,0.0004987734719179571
12,4068,,,0.9994999766349792,,0.0015508710639551282,,
13,4069,,,,1.0,,,
13,4074,,,,1.0,,,
13,4079,,,,1.0,,,
13,4084,,,,1.0,,,
13,4089,,,,1.0,,,
13,4094,,,,1.0,,,
13,4099,,,,1.0,,,
13,4104,,,,1.0,,,
13,4109,,,,1.0,,,
13,4114,,,,1.0,,,
13,4119,,,,1.0,,,
13,4124,,,,1.0,,,
13,4129,,,,1.0,,,
13,4134,,,,1.0,,,
13,4139,,,,1.0,,,
13,4144,,,,1.0,,,
13,4149,,,,1.0,,,
13,4154,,,,1.0,,,
13,4159,,,,1.0,,,
13,4164,,,,1.0,,,
13,4169,,,,1.0,,,
13,4174,,,,1.0,,,
13,4179,,,,1.0,,,
13,4184,,,,1.0,,,
13,4189,,,,1.0,,,
13,4194,,,,1.0,,,
13,4199,,,,1.0,,,
13,4204,,,,1.0,,,
13,4209,,,,1.0,,,
13,4214,,,,1.0,,,
13,4219,,,,1.0,,,
13,4224,,,,1.0,,,
13,4229,,,,1.0,,,
13,4234,,,,1.0,,,
13,4239,,,,1.0,,,
13,4244,,,,1.0,,,
13,4249,,,,1.0,,,
13,4254,,,,1.0,,,
13,4259,,,,1.0,,,
13,4264,,,,1.0,,,
13,4269,,,,1.0,,,
13,4274,,,,1.0,,,
13,4279,,,,1.0,,,
13,4284,,,,1.0,,,
13,4289,,,,1.0,,,
13,4294,,,,1.0,,,
13,4299,,,,1.0,,,
13,4304,,,,1.0,,,
13,4309,,,,1.0,,,
13,4314,,,,1.0,,,
13,4319,,,,1.0,,,
13,4324,,,,1.0,,,
13,4329,,,,1.0,,,
13,4334,,,,1.0,,,
13,4339,,,,1.0,,,
13,4344,,,,1.0,,,
13,4349,,,,1.0,,,
13,4354,,,,1.0,,,
13,4359,,,,1.0,,,
13,4364,,,,1.0,,,
13,4369,,,,1.0,,,
13,4374,,,,1.0,,,
13,4379,,,,1.0,,,
13,4381,,,,,,1.0,0.0004675743984989822
13,4381,,,1.0,,0.0004313832614570856,,
14,4384,,,,1.0,,,
14,4389,,,,1.0,,,
14,4394,,,,1.0,,,
14,4399,,,,1.0,,,
14,4404,,,,1.0,,,
14,4409,,,,1.0,,,
